down,ydstogo,yardline_100,qtr,time_remaining,score_diff,offense_timeouts,defense_timeouts,home,weather_temp,weather_wind,weather_rain
4,16,33,3,2669,18,3,1,0,49.4,7.5,1
2,17,31,4,2033,-15,3,1,0,51.6,9.1,0
3,14,72,2,3094,-13,3,3,1,52.6,5.6,1
4,6,50,3,244,5,0,1,1,45.3,6.1,0
3,5,20,2,3469,8,1,1,0,57.9,10.9,1
2,3,60,3,537,-27,3,0,1,60.1,8.0,0
3,16,33,2,3087,0,2,2,0,38.4,4.0,0
2,9,71,4,165,-13,0,0,1,64.4,2.8,0
3,6,48,3,1672,6,2,0,0,36.8,0.0,1
2,3,24,3,3285,-8,3,2,1,73.1,3.8,0
2,10,9,3,1761,6,1,1,1,59.1,15.1,1
1,4,27,3,455,6,1,0,0,90.2,1.9,1
2,16,65,4,3240,-14,0,3,1,54.0,6.7,0
3,7,68,1,1517,-23,3,1,0,58.9,9.1,0
4,9,82,4,3184,-17,3,0,0,46.5,3.9,1
1,13,35,1,462,-16,0,1,1,79.8,15.5,0
1,14,90,4,1055,-13,1,2,1,62.5,7.6,1
3,3,74,2,1518,25,2,0,0,84.0,6.7,0
3,2,33,4,706,-13,0,0,1,34.2,11.1,1
1,6,27,2,78,-16,0,1,0,55.0,2.6,1
2,15,57,1,2277,27,2,0,0,33.3,6.4,0
1,17,74,1,1949,11,3,3,0,63.0,4.3,0
1,19,47,1,3398,-12,3,2,0,45.1,18.6,1
1,6,16,2,2233,17,0,2,0,47.3,16.4,0
3,15,76,3,1827,-21,2,3,1,38.9,11.7,0
4,4,45,3,2657,13,1,3,1,55.2,7.4,1
2,4,3,4,3305,12,2,3,0,95.2,10.2,1
1,11,19,3,16,-16,1,1,0,47.6,10.8,1
4,2,57,4,2987,-17,1,2,1,58.3,13.9,1
2,1,51,1,3385,-22,0,1,0,65.4,10.4,0
1,19,17,2,10,-14,1,0,0,36.3,-6.8,1
1,16,69,4,1169,24,0,0,0,35.2,5.1,0
2,13,63,2,1949,-3,3,2,0,58.4,10.3,0
3,5,52,3,33,-18,1,2,0,57.4,5.5,0
2,2,8,4,2253,-4,2,2,0,58.0,12.9,1
2,3,16,1,2441,-28,3,3,1,39.7,0.0,1
2,9,18,2,3295,-20,0,3,1,59.8,9.4,1
4,16,91,1,2906,-27,1,2,0,68.4,16.1,0
3,12,23,1,2789,-26,1,1,0,23.7,11.6,0
3,17,1,4,1668,24,2,3,0,56.8,10.2,1
2,18,28,1,1268,-14,1,3,1,48.1,4.7,0
3,14,72,2,2868,19,1,1,1,53.9,14.6,0
4,2,21,3,3474,-18,3,3,1,62.1,0.8,1
3,5,71,1,93,-23,1,1,1,40.9,9.4,0
4,7,3,1,230,-18,2,2,0,51.5,2.6,1
1,11,88,2,695,27,0,2,0,33.4,1.2,0
4,16,54,4,2488,27,3,3,0,35.1,9.3,0
4,19,85,2,1652,-16,3,3,0,77.7,8.4,0
3,19,71,1,775,12,1,0,0,56.2,6.7,0
4,10,15,4,1660,1,1,1,0,29.9,7.1,1
3,19,66,2,3175,21,2,1,1,76.5,2.4,0
2,19,93,3,2491,12,2,1,1,11.7,11.7,0
3,4,47,4,1259,22,1,1,1,55.7,7.3,0
3,13,15,2,1675,0,0,1,1,28.0,20.9,1
1,9,55,1,188,-25,2,3,0,41.5,12.8,1
1,17,56,2,3516,2,2,2,1,48.0,8.1,0
2,17,77,2,2823,26,1,2,1,85.6,5.6,1
3,4,16,4,1217,20,0,1,0,55.1,5.2,0
1,12,65,3,469,-21,3,3,1,27.7,7.4,0
4,18,38,3,192,1,1,2,1,55.1,20.1,1
1,13,24,2,1887,-17,1,0,1,50.1,6.2,0
4,17,78,3,2782,-13,3,3,0,53.5,4.4,0
3,14,54,1,1727,4,1,1,1,55.9,2.6,1
2,15,92,2,1836,21,3,2,1,45.3,3.6,0
2,17,24,2,2575,3,1,1,0,37.6,3.1,1
3,18,32,4,1284,21,3,0,0,50.8,12.9,0
1,4,90,4,717,21,0,0,1,61.2,4.7,0
3,15,43,3,2692,-20,3,1,0,56.9,12.5,0
3,8,39,1,498,-25,0,3,1,75.4,16.1,0
1,11,79,1,134,-25,2,3,1,66.0,3.9,0
4,13,11,4,1947,15,0,0,1,49.6,7.1,0
3,13,59,4,2886,25,0,2,1,58.7,6.3,1
1,4,35,3,143,3,0,2,0,43.8,10.2,1
3,16,88,2,292,-15,3,0,0,73.9,11.4,0
2,14,13,3,1975,-1,2,1,1,54.7,-0.5,1
4,15,33,1,935,16,0,3,1,45.6,0.2,0
2,12,19,2,3431,-24,3,0,1,72.3,9.4,1
4,12,19,2,1973,21,3,2,1,72.7,12.5,0
4,6,25,2,2963,-16,0,3,1,39.8,13.5,0
1,12,54,4,240,8,3,1,0,75.6,5.2,1
2,6,49,4,2124,-3,2,1,1,41.9,3.2,0
1,17,46,2,1990,-28,2,1,0,40.0,4.6,0
2,1,87,4,494,-17,0,2,1,48.6,5.5,1
1,1,87,3,226,-27,3,3,0,36.9,1.6,0
3,14,21,4,1075,16,2,3,1,58.3,5.6,0
1,14,9,2,324,-7,2,1,0,41.2,13.8,1
3,11,67,1,598,-5,3,0,1,57.1,-2.5,1
2,11,5,4,52,-13,0,2,1,63.4,7.2,0
4,1,60,3,1833,-12,0,3,0,83.4,8.4,1
4,16,18,1,746,-24,2,1,0,40.8,13.8,1
3,17,17,3,725,-26,3,3,1,81.1,3.8,0
2,4,66,2,2468,-24,2,0,1,51.1,19.5,0
3,1,76,1,1874,23,0,0,1,49.0,2.8,0
3,10,32,4,602,6,0,3,0,79.5,8.1,0
1,5,36,4,2140,0,1,0,0,64.0,1.8,0
2,3,10,1,286,6,1,2,1,80.5,3.0,1
4,3,88,3,710,-27,1,0,0,54.8,9.5,0
2,13,87,2,3539,10,2,3,0,61.1,8.0,1
1,7,16,4,2191,25,0,0,0,34.6,9.1,0
4,15,75,4,3474,27,3,3,1,52.9,1.9,1
4,6,91,4,3065,2,1,1,0,49.2,15.1,0
3,12,87,1,851,-28,0,2,0,69.8,8.9,1
3,6,42,1,911,9,3,3,0,46.3,7.0,1
2,11,11,1,400,-5,0,2,0,48.2,8.5,0
2,14,51,4,1115,-22,0,2,0,77.9,12.8,1
4,7,31,2,3036,4,0,1,1,51.4,2.5,0
4,17,35,1,1331,15,1,0,0,49.3,2.2,0
2,13,62,3,2276,-11,1,2,1,67.5,3.9,0
2,4,57,3,1774,26,2,1,1,42.6,-8.3,0
1,18,8,2,71,20,1,3,1,45.6,-0.8,1
1,10,62,4,620,4,3,1,0,53.1,0.6,1
2,14,98,4,2789,-24,2,3,1,81.2,6.7,0
3,7,20,3,1533,-2,2,2,1,58.4,4.4,0
3,1,98,1,2865,24,2,0,1,78.2,12.7,0
4,11,11,4,2424,0,0,1,1,40.3,6.4,1
2,10,51,1,12,13,2,3,1,67.8,4.8,0
1,14,10,2,2028,17,1,1,1,50.0,3.6,0
4,14,98,4,1252,-16,3,0,1,50.9,15.9,0
4,14,78,2,217,-1,2,2,0,54.8,3.2,1
3,10,92,2,1312,-14,3,2,1,83.9,7.7,0
1,1,4,4,357,0,3,1,0,40.5,9.4,0
2,12,60,3,268,-28,1,0,1,27.9,7.3,0
3,19,82,4,1192,-25,0,1,0,48.5,-0.8,0
4,18,9,4,1768,23,1,3,1,62.2,13.4,0
3,2,92,4,245,14,2,1,0,56.1,4.7,1
2,17,13,1,541,-6,2,0,1,56.9,-1.7,0
2,3,11,1,1484,-2,3,1,0,53.9,7.6,0
2,2,30,3,52,-14,2,1,1,67.9,15.1,0
1,1,90,2,271,-28,3,2,0,72.9,-1.1,0
1,10,81,3,120,22,2,1,1,78.1,7.7,0
4,4,43,4,1710,-14,0,2,0,47.0,5.4,1
2,12,53,2,2336,-7,0,0,0,28.8,3.1,1
4,9,4,3,742,-15,1,0,0,32.5,-0.3,0
2,17,82,1,2975,-2,1,2,1,37.9,8.8,1
4,5,6,3,371,-17,0,2,1,47.6,7.6,0
1,6,70,1,446,-18,3,2,0,42.6,5.4,1
1,10,37,1,3382,16,2,0,0,52.6,9.1,1
3,3,80,3,634,19,3,1,1,79.3,8.6,1
4,9,3,1,693,-23,0,0,1,65.9,2.6,1
1,12,27,1,2037,-17,3,2,0,37.8,3.7,0
3,12,64,2,2065,14,3,3,0,48.6,-3.2,0
1,9,69,1,1378,-1,3,1,1,10.3,5.9,0
3,2,1,4,2313,6,2,0,0,52.7,12.4,0
3,5,8,2,1251,20,0,2,1,48.2,2.4,1
3,2,36,4,2349,17,3,2,0,69.7,9.0,0
2,18,68,3,1641,11,3,2,0,70.8,10.2,1
2,12,62,4,3337,-28,0,2,0,43.7,14.6,1
3,7,48,4,1908,15,0,0,1,56.7,9.2,1
2,6,58,2,767,25,2,0,1,51.7,8.5,1
3,2,33,3,2875,1,0,0,0,75.3,15.0,1
1,9,56,4,1175,4,3,0,0,50.4,11.1,0
2,2,69,3,2891,-5,1,2,0,59.5,10.3,0
1,14,21,3,2882,0,3,2,1,80.0,0.1,0
1,4,1,1,2255,21,1,0,1,62.8,2.7,0
2,2,29,3,3376,-16,2,1,1,50.2,11.5,0
2,3,76,1,613,-10,3,0,1,45.7,7.9,0
1,1,83,2,1517,21,1,0,1,54.0,10.2,0
1,8,53,2,579,-7,1,1,0,60.2,12.4,0
4,2,84,3,1955,7,3,3,1,46.0,2.7,1
3,2,43,3,2153,8,0,3,1,64.5,13.9,0
3,5,72,4,1601,0,0,0,1,51.7,5.7,1
3,11,52,3,1936,-14,3,0,0,71.9,1.4,1
1,5,1,4,2708,-12,0,0,1,47.3,6.3,0
3,8,27,2,957,3,1,0,0,70.5,4.4,0
4,9,66,3,3511,18,0,1,0,61.0,7.9,1
2,12,61,3,2298,5,0,1,0,80.7,10.3,1
4,1,73,4,1141,-5,1,1,0,69.3,0.2,0
4,19,23,3,1716,0,0,1,1,66.8,3.3,0
3,2,19,3,972,4,3,2,1,26.4,11.8,0
1,19,91,3,1145,3,3,3,0,26.4,9.0,1
3,6,36,4,2367,21,3,2,1,30.5,9.7,1
4,8,77,4,2669,14,1,1,1,58.6,6.9,0
3,2,6,2,387,-2,0,0,0,65.7,15.9,0
4,7,87,1,2453,0,2,1,1,45.0,8.3,0
3,18,85,1,1895,-23,3,2,1,70.3,1.8,1
2,13,71,3,1943,-3,2,1,0,57.3,7.7,1
4,12,29,2,1353,12,2,2,1,47.9,-1.3,1
1,7,8,1,3423,24,3,3,0,88.2,-8.6,0
2,18,21,3,2218,21,1,1,0,50.0,6.7,0
1,15,52,1,2369,-15,0,0,1,67.0,1.7,0
3,5,94,2,184,-4,2,0,0,52.0,12.1,1
4,12,69,1,3520,-25,1,2,1,71.5,11.1,1
4,8,47,1,1152,26,3,0,1,30.8,14.0,0
1,4,61,2,1875,-16,1,3,1,52.6,6.4,0
3,13,73,4,1701,1,3,0,0,70.3,6.3,0
4,8,68,1,1967,19,1,3,1,45.8,3.8,1
4,2,11,1,714,-6,0,0,1,28.2,0.6,0
3,17,53,4,1345,-14,2,1,1,58.7,-1.7,1
1,12,89,4,1113,-11,3,0,0,34.6,4.2,1
2,11,63,3,217,-14,0,1,1,47.0,8.6,0
4,19,38,4,1371,15,1,0,1,24.6,9.3,1
3,14,55,3,3479,-9,2,1,1,35.2,9.2,0
2,19,71,2,2951,8,1,0,1,50.3,7.9,1
1,14,8,3,2078,12,0,2,0,52.6,7.1,0
3,4,19,4,1302,14,0,1,0,58.3,4.3,1
2,10,58,4,1149,-21,3,0,0,62.7,8.6,0
2,10,10,2,2144,-3,2,0,1,52.6,-2.1,1
4,6,46,1,246,10,3,1,1,56.0,4.7,1
1,6,75,3,2547,26,3,3,0,66.5,2.1,1
1,12,50,1,503,-21,0,3,1,51.3,11.0,0
4,8,79,3,3218,24,2,1,0,51.3,-4.9,1
4,3,8,3,3496,-23,0,3,1,64.1,2.6,0
2,12,46,3,43,23,3,1,0,44.1,9.7,1
4,12,89,4,1335,-6,2,3,0,48.6,10.5,0
1,16,59,4,3164,-4,2,3,0,51.8,8.0,1
1,2,83,1,2966,26,1,2,1,59.3,4.6,1
2,9,40,3,395,8,1,0,1,57.7,6.6,1
3,18,5,3,756,-21,3,1,0,58.5,-6.4,1
1,6,30,2,773,6,3,0,1,37.4,-3.8,1
1,15,89,2,333,-19,0,0,1,82.5,-3.7,0
4,7,22,4,2040,5,2,2,1,34.2,16.2,0
3,4,83,4,2967,0,2,3,1,60.9,9.9,1
3,14,63,3,2906,4,1,2,1,69.6,-0.6,1
4,15,77,3,2460,11,2,2,1,66.8,21.8,1
1,18,93,2,1880,18,0,0,1,54.0,6.8,1
4,14,92,4,3373,-25,2,3,0,48.0,1.7,1
2,6,50,3,3255,-12,1,1,0,52.4,8.3,0
4,14,65,2,2836,-16,2,3,1,63.9,2.8,0
4,1,11,4,2792,-18,3,3,1,63.7,1.5,1
1,7,13,1,1869,19,3,1,1,45.8,7.9,0
1,5,91,1,1245,-22,0,3,1,58.8,-10.3,1
3,10,16,3,2404,4,0,3,1,57.6,8.9,1
3,14,6,3,3132,14,3,2,0,39.5,14.1,0
1,12,8,4,2956,-28,3,0,0,93.9,8.9,0
2,4,2,1,562,-16,0,3,0,62.8,10.0,1
4,8,42,2,3455,16,2,2,1,45.9,10.7,0
4,2,9,3,3015,-3,2,1,1,90.6,15.3,0
1,11,17,1,1258,-23,1,0,1,34.2,9.3,0
3,15,87,4,2160,-15,0,1,1,56.2,15.9,1
1,5,4,1,2980,8,1,2,0,60.3,7.4,1
2,11,12,3,3478,8,3,2,0,60.5,10.1,1
1,17,51,3,1049,0,3,1,0,53.7,12.1,0
3,3,21,4,1057,27,0,3,1,57.1,2.7,1
1,19,31,1,2104,8,1,1,1,68.4,6.4,1
1,7,46,4,3029,27,1,2,0,37.0,5.6,1
1,7,20,1,2233,6,1,0,1,66.2,6.3,0
1,14,72,2,2478,22,1,1,0,35.2,10.7,0
1,7,69,3,7,-2,1,1,0,68.9,12.9,0
3,8,2,2,2078,11,2,3,1,55.4,2.6,1
4,5,57,3,2375,8,3,0,0,70.5,0.7,1
2,3,33,1,1382,24,1,0,0,57.9,3.0,1
4,17,55,3,1809,16,3,3,0,64.8,9.1,1
3,2,65,4,2404,7,3,1,1,68.2,15.0,0
2,4,35,4,1285,10,0,3,0,55.7,6.2,1
1,16,60,4,914,-4,3,3,0,74.2,13.9,1
4,16,75,2,2592,-18,3,0,0,45.2,14.2,0
1,5,79,1,2110,-27,1,1,0,20.7,-0.8,0
2,16,15,3,2407,21,1,1,1,51.6,14.8,1
1,14,55,1,2674,-24,0,1,0,58.9,9.9,0
4,7,44,4,2308,15,1,1,1,66.0,7.4,1
4,2,89,3,3040,25,0,0,1,48.8,6.0,1
2,15,38,2,1574,-19,0,3,1,63.3,3.9,1
2,13,24,2,1116,-1,3,2,1,59.7,8.9,0
3,9,79,1,599,-27,0,0,0,64.0,9.8,1
3,6,39,4,1132,23,2,1,1,33.6,6.5,1
2,7,19,2,2508,-27,1,1,0,62.6,12.9,0
2,6,53,4,376,-5,0,2,1,38.5,8.0,0
1,17,97,3,3464,-17,0,2,0,54.2,4.9,1
2,4,30,1,1462,-8,3,2,1,57.0,12.7,1
3,9,16,4,2787,7,1,0,0,52.7,15.5,1
3,13,47,1,580,23,3,2,1,60.6,-3.1,1
4,2,44,2,1023,-25,1,0,0,42.2,-2.3,1
3,10,30,1,3039,-14,0,1,0,69.2,-0.5,0
4,13,60,3,1357,5,1,2,0,45.3,7.1,1
3,11,3,4,1757,1,2,3,0,69.3,8.6,1
2,13,42,3,1930,6,3,3,1,67.8,5.1,1
2,10,14,3,2437,-14,2,3,1,74.3,6.3,1
3,13,86,2,3301,-23,0,3,1,45.0,-2.1,1
2,19,54,4,3484,11,1,2,1,64.3,-7.2,0
4,7,64,4,3059,-15,0,3,0,54.6,2.0,0
1,7,59,1,2010,15,2,2,1,46.8,14.1,0
1,13,67,1,914,11,1,0,0,62.8,9.8,0
2,2,67,3,1138,5,2,2,0,34.7,6.0,1
1,6,87,4,1008,-9,3,3,1,41.2,8.0,0
1,4,61,2,252,23,2,3,1,23.8,13.2,1
2,9,13,3,3091,-11,1,2,0,81.5,9.6,0
1,3,37,3,3281,-24,3,2,0,40.2,11.7,0
1,5,44,4,2506,6,3,3,1,44.6,6.2,1
3,9,89,2,1977,14,1,1,0,67.7,11.6,0
2,12,40,2,2902,-18,1,1,0,47.5,9.0,1
4,9,86,3,2351,18,3,1,1,34.4,9.4,1
1,16,74,1,184,-9,2,0,0,43.2,0.9,1
3,16,39,4,2274,-25,1,2,1,79.2,9.5,1
3,2,83,2,2459,-18,2,1,0,52.9,6.2,1
3,14,47,2,2154,26,2,1,0,57.0,13.2,0
3,1,45,1,3213,13,3,1,1,58.2,-1.6,0
1,4,13,3,759,15,2,1,0,46.9,13.3,1
4,15,12,4,1956,-28,1,0,1,54.5,8.2,0
2,12,55,3,732,14,0,2,0,63.2,12.8,1
3,7,75,3,2725,-2,2,3,1,31.7,0.7,0
2,3,84,4,3322,-5,0,3,0,51.2,14.8,1
2,7,77,3,402,24,2,3,1,37.4,13.3,1
3,15,45,2,833,-16,2,3,1,71.7,4.7,0
4,11,27,3,2949,9,3,0,1,56.9,10.7,0
4,3,40,2,997,-14,2,1,0,29.6,12.2,1
3,10,17,1,190,0,2,3,1,46.0,4.6,0
3,4,52,3,2454,11,0,3,0,55.9,12.7,1
3,3,14,2,1875,-16,3,0,1,42.6,5.8,1
4,2,75,1,1074,13,1,1,0,57.4,7.5,1
1,15,10,2,718,3,3,2,0,92.2,14.2,0
4,4,41,3,2333,-28,3,2,1,59.3,-4.1,0
3,4,29,4,3595,-16,3,1,0,39.6,13.0,0
3,17,62,4,1281,19,3,2,1,39.3,1.8,0
3,16,71,2,2276,21,3,1,1,65.9,7.6,1
4,10,39,4,3587,26,1,2,1,52.1,10.5,0
3,15,29,2,3588,21,1,1,1,37.9,12.2,1
1,1,91,1,449,13,1,1,1,50.3,4.8,0
4,4,83,4,2700,12,2,2,0,77.5,3.4,0
3,7,83,2,800,4,0,2,1,80.2,8.4,0
4,15,33,4,1751,-27,0,2,1,46.9,14.9,0
4,2,5,4,2981,3,2,0,1,43.3,11.3,1
4,13,70,3,3277,27,2,3,1,57.8,6.5,1
1,2,21,2,1925,-23,3,2,1,45.8,14.1,0
3,19,21,1,938,4,0,3,1,52.5,-8.8,1
4,4,79,4,438,-24,1,2,0,65.3,17.6,1
4,14,12,1,3512,23,2,3,1,47.2,-0.2,1
3,12,82,4,1871,4,2,2,1,30.9,11.2,1
4,8,24,1,538,10,0,0,0,53.2,4.4,0
4,15,33,1,1324,1,3,3,1,68.8,10.1,0
1,12,62,4,1836,-18,3,2,0,52.2,3.5,1
4,9,68,1,1368,10,1,1,1,85.8,8.3,1
3,13,66,4,3144,-16,0,2,1,54.1,13.5,1
3,6,50,1,2789,-1,0,0,1,76.5,10.2,1
1,15,61,3,2226,-20,1,2,0,58.0,6.5,0
4,14,38,2,1800,-8,0,1,1,47.3,7.1,1
2,9,42,4,2913,3,3,3,1,70.4,4.4,1
2,13,13,2,685,25,1,2,0,1.0,8.8,0
2,16,55,2,2116,-16,1,1,0,75.8,5.4,1
4,13,34,3,3391,-4,1,1,1,54.0,8.8,1
2,6,93,1,1745,-26,1,1,1,59.1,0.6,1
1,6,95,2,807,23,3,3,0,68.0,3.0,0
1,19,8,3,2882,26,3,2,0,36.5,16.5,1
4,16,63,4,2694,3,0,1,0,64.7,2.7,1
1,6,9,4,1339,7,2,1,0,70.4,9.8,1
4,14,36,4,2450,23,3,1,0,39.1,14.8,1
1,1,49,4,2505,1,2,2,1,30.3,13.7,0
4,14,29,3,1707,9,0,3,1,78.6,9.9,0
3,4,79,1,210,-19,0,0,0,57.4,4.5,1
1,6,1,1,2694,8,2,1,0,44.6,8.7,1
4,18,87,4,1000,20,3,3,0,76.1,10.3,1
2,3,97,1,2270,17,1,3,0,49.3,13.0,1
4,16,72,2,3405,8,2,1,1,57.8,2.1,1
3,8,98,1,1300,-17,2,1,1,56.6,6.1,0
2,9,22,2,1578,25,3,0,1,60.9,13.6,0
1,9,61,2,1123,-23,0,0,0,76.5,5.3,1
2,18,75,2,2318,-12,3,1,1,59.9,7.7,1
1,10,34,4,2598,10,3,1,0,78.4,5.5,1
4,5,22,1,484,12,3,3,0,51.1,6.6,1
1,1,38,4,2277,15,0,1,1,47.4,3.3,1
1,5,2,2,100,-28,2,2,1,77.1,-1.8,0
1,4,52,2,864,3,0,0,0,53.0,3.0,1
4,3,15,3,1423,10,2,2,0,56.7,7.6,1
4,19,31,4,1978,25,3,1,0,54.1,-5.1,0
3,9,95,4,667,-25,2,2,1,52.9,0.6,0
1,19,7,1,1392,7,3,1,1,68.8,3.7,1
3,10,71,4,1514,25,2,0,0,47.5,12.5,0
4,5,24,3,2978,22,1,2,0,87.7,6.4,1
1,3,15,1,1369,-7,2,0,1,57.5,1.2,1
4,15,54,1,2136,-12,3,1,1,78.2,5.8,1
1,3,31,1,2130,23,3,3,1,49.5,2.2,0
4,1,67,1,333,-24,2,3,1,58.3,6.5,0
3,8,87,1,2678,-1,1,3,0,41.6,14.9,0
4,6,71,4,1700,7,2,2,1,55.8,3.6,1
2,5,70,2,1381,16,1,0,1,44.8,-0.4,1
4,10,63,2,2448,-17,3,3,0,48.4,3.4,0
4,11,24,3,2210,-1,1,1,1,31.7,17.0,1
2,9,45,1,2610,25,0,3,1,74.7,3.4,0
3,10,96,2,309,3,3,3,1,68.8,8.7,1
2,13,52,2,1797,27,2,1,1,55.1,10.9,0
2,4,58,1,853,8,2,1,1,66.2,8.6,1
4,8,62,4,411,-16,3,0,0,29.6,10.2,0
1,1,54,1,2956,22,0,1,0,60.0,5.0,0
1,19,12,4,1439,18,2,0,1,45.0,2.2,0
2,13,58,3,2891,-16,2,1,1,83.7,7.1,0
4,16,16,2,3164,22,3,3,1,70.2,14.2,1
1,15,72,4,960,7,3,2,0,37.2,-0.7,1
2,1,88,3,2752,-16,3,2,1,39.8,11.9,1
3,10,26,4,3436,10,3,2,1,22.6,10.0,1
2,17,29,4,2858,-24,2,1,1,29.6,11.0,0
3,11,3,1,3323,-10,0,1,1,34.2,13.5,0
3,12,32,3,245,22,0,2,0,23.5,14.2,0
4,19,64,2,2909,-11,2,1,0,72.6,5.9,0
4,15,18,1,3439,8,3,1,1,64.0,8.8,1
2,15,47,4,1028,-22,0,2,1,53.3,2.2,0
2,16,80,2,2156,-10,3,3,0,53.4,10.2,1
2,7,80,4,1066,-9,1,1,0,80.8,7.8,0
2,19,4,3,1621,-26,0,1,1,43.5,6.7,1
4,17,91,4,1976,-6,3,3,1,46.4,5.2,1
3,1,83,3,1912,-8,3,2,0,73.0,15.4,1
3,11,60,4,889,-2,2,2,0,59.5,15.4,1
2,5,79,1,601,14,0,3,0,70.2,12.1,0
3,10,59,3,2183,8,1,2,1,31.1,0.1,1
3,16,41,3,2657,18,3,1,1,43.0,10.8,0
3,14,63,4,1556,-25,1,0,1,62.0,2.1,0
4,16,88,4,733,20,3,3,1,48.1,9.5,0
4,9,8,4,1386,-28,2,3,0,47.0,14.5,0
1,2,72,3,2817,17,0,3,1,76.0,-5.1,0
1,17,36,3,2609,-17,0,2,0,62.7,-0.3,1
4,2,84,4,497,4,3,3,0,49.6,8.0,0
2,4,65,1,1981,26,2,3,0,44.1,11.5,0
2,14,10,2,2178,-10,2,1,1,42.9,10.4,0
4,9,52,1,710,27,3,2,1,61.0,8.7,1
3,10,82,3,3023,12,2,1,0,61.7,11.4,1
1,2,77,3,1005,15,1,1,1,52.4,10.8,1
1,4,68,1,1687,-18,3,2,1,62.9,10.8,1
4,14,12,3,2352,-6,1,0,0,77.7,7.1,0
4,11,98,4,3461,27,3,2,0,67.7,13.4,0
2,6,63,2,73,25,3,2,1,40.8,3.7,1
4,8,80,4,197,22,1,3,1,73.3,3.7,0
1,9,83,1,3511,16,3,2,0,27.8,12.7,0
4,18,98,1,3004,10,3,0,1,28.4,7.2,0
1,17,66,1,1628,26,2,0,1,61.3,3.8,0
3,10,54,4,3159,-19,1,0,0,43.6,10.0,1
4,4,8,4,3125,0,1,2,0,62.5,9.2,0
3,11,14,1,703,-5,3,1,1,53.1,5.1,0
4,1,65,1,3031,22,1,2,1,62.9,3.3,1
2,13,91,3,2105,-10,1,0,1,64.7,12.6,1
2,11,84,4,2500,18,2,1,1,12.1,8.5,1
2,18,84,2,1101,-25,2,3,1,46.9,5.9,0
1,9,15,3,3068,11,3,0,0,66.9,11.1,1
2,11,44,4,1853,-8,0,0,0,51.7,-0.8,0
1,2,61,1,666,20,1,0,1,67.7,7.8,0
4,16,61,4,383,13,0,1,1,50.8,9.3,1
1,6,48,2,2656,-24,3,1,0,27.4,3.0,0
1,15,93,4,3069,-28,1,1,1,61.1,11.5,0
3,5,22,4,1525,3,2,3,0,49.3,8.9,1
3,7,82,1,286,-3,2,3,0,30.1,6.0,1
1,5,44,3,2756,-22,1,3,0,67.4,2.9,0
3,18,64,2,243,-25,0,3,0,62.7,9.4,0
1,16,42,4,3159,12,3,3,1,39.4,15.3,0
4,14,36,4,2903,5,3,1,1,29.6,-6.3,0
1,6,57,4,1185,-17,2,0,1,73.0,15.6,0
3,14,53,2,1989,-5,0,0,1,68.4,2.8,1
3,10,74,4,1319,-9,1,2,1,51.4,7.2,1
2,14,8,1,1146,25,1,1,1,45.6,11.4,0
3,6,10,3,2220,-20,0,3,0,50.3,2.6,1
2,11,38,1,2937,-23,0,2,1,52.1,0.7,0
3,19,20,1,1074,5,1,2,0,77.0,-3.8,1
1,2,71,4,2496,-15,3,0,0,70.8,11.3,0
3,15,63,4,2437,-27,0,2,0,47.9,7.5,0
4,14,14,1,964,-10,0,1,0,22.4,9.9,0
4,9,13,3,1025,18,3,1,1,80.6,11.0,0
2,18,83,4,958,26,1,2,1,33.0,7.9,0
2,14,65,2,1724,0,3,2,1,26.4,12.7,1
2,11,88,4,1921,2,3,1,1,58.7,12.5,0
4,6,65,4,3547,-19,3,1,0,64.8,10.0,1
4,14,40,2,836,-14,3,1,0,62.4,3.4,0
3,2,33,2,2054,1,2,3,0,37.7,10.7,0
4,5,82,2,2409,-28,3,0,0,66.3,-0.8,0
1,9,97,3,1954,11,1,3,1,68.6,10.0,0
4,5,43,4,1874,-13,1,2,1,45.5,4.2,1
4,11,47,3,1983,9,1,1,0,30.5,16.4,0
3,17,39,2,132,-16,2,3,0,46.7,6.0,0
3,7,95,4,2174,9,1,3,1,56.6,-1.4,0
4,8,12,4,2566,11,3,3,1,54.2,4.2,1
3,8,18,2,1962,8,3,0,1,23.2,4.2,0
4,14,81,4,392,-1,1,1,0,19.0,10.3,1
1,14,92,1,1067,3,0,3,1,42.8,13.3,1
3,5,27,4,2896,21,1,0,0,54.0,4.5,0
2,18,57,3,1061,-11,3,2,1,74.6,8.9,0
4,13,28,3,1358,-14,3,2,1,26.5,4.2,0
4,17,97,2,3216,-2,1,1,1,29.5,2.4,1
4,17,7,3,446,-13,0,2,1,56.6,15.3,1
1,11,59,4,893,17,3,3,0,68.1,-1.6,0
2,14,58,4,3117,1,1,2,0,58.7,8.3,1
1,12,92,4,843,18,0,3,0,36.5,3.9,0
4,12,56,4,802,-11,2,2,0,59.9,12.3,0
2,11,35,4,400,17,0,1,0,49.0,11.0,1
3,5,49,3,3267,-14,0,0,1,79.2,13.6,0
2,8,63,2,2805,-12,2,1,1,75.6,3.6,1
4,14,84,2,2691,-22,3,0,1,39.4,14.2,1
4,15,4,4,2115,22,2,0,1,89.4,7.3,0
4,9,71,2,3072,-2,3,3,1,46.3,9.2,1
3,3,58,1,469,-5,1,0,1,33.0,4.1,0
1,3,20,1,425,-11,2,2,0,49.2,5.4,1
